sucursal,fecha_emision,dni_empleado,dni_admin,producto,categoria,familia,cantidad
yerba4,,,,AMERICANA,helado,crema blanca,0
yerba4,,,,ARANDANO Y CASSIS,helado,crema blanca,0
yerba4,,,,BANANA SPLIT,helado,crema blanca,0
yerba4,,,,BANANINA,helado,crema blanca,0
yerba4,,,,BISCUIT,helado,crema blanca,0
yerba4,,,,CAYOTE CON NUEZ,helado,crema blanca,0
yerba4,,,,CEREZA,helado,crema blanca,0
yerba4,,,,COCOLECHE,helado,crema blanca,0
yerba4,,,,CREMA DE CAFE,helado,crema blanca,0
yerba4,,,,CREMA DE HIGO CON NUEZ,helado,crema blanca,0
yerba4,,,,CREMA DEL CIELO,helado,crema blanca,0
yerba4,,,,CREMA RUSA,helado,crema blanca,0
yerba4,,,,DELICIA TELLO,helado,crema blanca,0
yerba4,,,,FRUTILLA A LA CREMA,helado,crema blanca,0
yerba4,,,,FRUTOS DEL BOSQUE,helado,crema blanca,0
yerba4,,,,GRANIZADO,helado,crema blanca,0
yerba4,,,,LEMON PIE,helado,crema blanca,0
yerba4,,,,MANTECOL,helado,crema blanca,0
yerba4,,,,MANZANAS AL OPORTO,helado,crema blanca,0
yerba4,,,,MARACUYA,helado,crema blanca,0
yerba4,,,,MENTA GRANIZADA,helado,crema blanca,0
yerba4,,,,PANACOTTA,helado,crema blanca,0
yerba4,,,,PISTACHO,helado,crema blanca,0
yerba4,,,,SAMBAYON,helado,crema blanca,0
yerba4,,,,TIRAMISU,helado,crema blanca,0
yerba4,,,,TORTA BROWNIE,helado,crema blanca,0
yerba4,,,,YOGUR GRIEGO,helado,crema blanca,0
yerba4,,,,CREMA DON PEDRO,helado,crema vainilla,0
yerba4,,,,CREMA FLAN,helado,crema vainilla,0
yerba4,,,,KINOTOS AL WHISKY,helado,crema vainilla,0
yerba4,,,,VAINILLA,helado,crema vainilla,0
yerba4,,,,VAINILLA GRANIZADA,helado,crema vainilla,0
yerba4,,,,CHOCOTORTA,helado,dulce de leche,0
yerba4,,,,DOLCCINO,helado,dulce de leche,0
yerba4,,,,DULCE DE LECHE,helado,dulce de leche,0
yerba4,,,,DULCE DE LECHE BOMBON,helado,dulce de leche,0
yerba4,,,,DULCE DE LECHE CON NUEZ,helado,dulce de leche,0
yerba4,,,,DULCE DE LECHE GRANIZADO,helado,dulce de leche,0
yerba4,,,,DULCE DE LECHE TENTACION,helado,dulce de leche,0
yerba4,,,,ANANA,helado,frutas,0
yerba4,,,,DURAZNO AL AGUA,helado,frutas,0
yerba4,,,,FRUTILLA AL AGUA,helado,frutas,0
yerba4,,,,LIMON,helado,frutas,0
yerba4,,,,MANGO,helado,frutas,0
yerba4,,,,Cheescake DL/ Oreo,minitortas,,0
yerba4,,,,Dulccina,minitortas,,0
yerba4,,,,Nutella,minitortas,,0
yerba4,,,,Carita,paletas,,0
yerba4,,,,Chancho,paletas,,0
yerba4,,,,Clasica,paletas,,0
yerba4,,,,Corazon,paletas,,0
yerba4,,,,Cristal,paletas,,0
yerba4,,,,Dona Banana Split,paletas,,0
yerba4,,,,Dona flan,paletas,,0
yerba4,,,,Dubai,paletas,,0
yerba4,,,,Hello Kitty,paletas,,0
yerba4,,,,Pata,paletas,,0
yerba4,,,,Tango,paletas,,0
yerba4,,,,Torta,paletas,,0
yerba4,,,,Vaca Aurora,paletas,,0
yerba4,,,,chocolatin,paletas,,0
yerba4,,,,Brownie,tartas,,0
yerba4,,,,Cabsha,tartas,,0
yerba4,,,,Cheescake Tarta,tartas,,0
yerba4,,,,Higo,tartas,,0
yerba4,,,,Imperial Tarta,tartas,,0
yerba4,,,,Lemon Pie Tarta,tartas,,0
yerba4,,,,Maracuya Tarta,tartas,,0
yerba4,,,,Mousse,tartas,,0
yerba4,,,,Rocher,tartas,,0
yerba4,,,,Bomba,tortas,,0
yerba4,,,,Chaja,tortas,,0
yerba4,,,,Imperial,tortas,,0
yerba4,,,,Maria Luisa,tortas,,0
yerba4,,,,Selva Negra,tortas,,0
yerba4,,,,Tropical,tortas,,0
yerba4,,,,BOMBON,tortas heladas,,0
yerba4,,,,CHOCOOREO,tortas heladas,,0
yerba4,,,,CLASICA AM/CHOC,tortas heladas,,0
yerba4,,,,CLASICA VAI/ DL,tortas heladas,,0
yerba4,,,,DEL AMERICANA,tortas heladas,,0
yerba4,,,,DEL DULCE D LECHE,tortas heladas,,0
yerba4,,,,OMELETTE,tortas heladas,,0
yerba4,,,,PRIMAVERA,tortas heladas,,0
yerba4,,,,VERONA,tortas heladas,,0
